LANGUAGE	CONCEPT	VALUE
Fali Mucella	show	ɓɛ̂r
Fali Mucella	fill	nəft
Fali Mucella	begin	fwuɗi
Fali Mucella	finish	wugyɩ̀
Fali Mucella	increase	cək
Fali Mucella	forge	ɓîð
Fali Mucella	throw	kɩyɗɩc
Fali Mucella	follow	nyuɗɩc
Fali Mucella	die	mɩkyɩ̀
Fali Mucella	wait for	guri
Fali Mucella	give birth	pɔyi
Fali Mucella	stand up	mayʔ
Fali Mucella	sit	njayǹ
Fali Mucella	call	ʔwi
Fali Mucella	sell	ɗurbi
Fali Mucella	buy	ɗɩri
Fali Mucella	shoot	xubi
Fali Mucella	bite	ʔîdi
Fali Mucella	give	vi
Fali Mucella	seize	kuš
Fali Mucella	drive away	ndɛr
Fali Mucella	hold	suft
Fali Mucella	squeeze	dɩrɩð
Fali Mucella	pierce	tîðì
Fali Mucella	divide	tɩk
Fali Mucella	learn	jɩgwɩ̀n
Fali Mucella	dig	ri
Fali Mucella	forget	zənin
Fali Mucella	remember	jɔ̀ʔuft
Fali Mucella	know	cam
Fali Mucella	fall	fɩkyɩ
Fali Mucella	help	vəli
Fali Mucella	steal	xuri
Fali Mucella	hide	ɓwùɣa
Fali Mucella	arrange	xaɗì
Fali Mucella	undress	suɗubi
Fali Mucella	dress	ŋgi
Fali Mucella	build	ɣunyi
Fali Mucella	tear	tsurbi
Fali Mucella	cut	ðabi
Fali Mucella	chop	burbi
Fali Mucella	twist	luft
Fali Mucella	refuse	kara
Fali Mucella	refuse	kir
Fali Mucella	answer	mù
Fali Mucella	ask	ɗuxwi
Fali Mucella	speak	nyu
Fali Mucella	boil	xibwu
Fali Mucella	fry	šɩ̂r
Fali Mucella	roast	fùtsi
Fali Mucella	cook	di
Fali Mucella	burn	xunyi
Fali Mucella	accompany	kuri
Fali Mucella	gather	dazdzùft
Fali Mucella	bury	šeʔ
Fali Mucella	close	byɛʔ
Fali Mucella	open	wunubi
Fali Mucella	be tired	r̃ɩp
Fali Mucella	rest	ndaʔəv
Fali Mucella	lie down	banyì
Fali Mucella	put down	kəxa
Fali Mucella	lift	ŋgɩrɩ
Fali Mucella	push	ŋguð
Fali Mucella	pull	ŋguðyà
Fali Mucella	kill	ɓuðbi
Fali Mucella	rub	xuzbi
Fali Mucella	hit	dɩg
Fali Mucella	taste	ndəkuft
Fali Mucella	touch	fa
Fali Mucella	smell	zunuft ži
Fali Mucella	hear	fi
Fali Mucella	see	nuŋga
Fali Mucella	mount	ndɩrɩ
Fali Mucella	run	xwi
Fali Mucella	go out	dzuvì̵jɩ̀
Fali Mucella	go in	dzùgur
Fali Mucella	return	mɩnyɩ
Fali Mucella	come	ši
Fali Mucella	go	ju
Fali Mucella	go	pɛl
Fali Mucella	do	ɗi
Fali Mucella	swallow	ndàgur
Fali Mucella	drink	si
Fali Mucella	eat	cip
Fali Mucella	there is not	paʔà
Fali Mucella	there is	wə̀tì
Fali Mucella	west	ɗuc
Fali Mucella	west	ʔàgur
Fali Mucella	east	ɗuft
Fali Mucella	south	ɗùbè
Fali Mucella	north	ɗùbè
Fali Mucella	left	màƚì̵mbɔ̀ru
Fali Mucella	right	də̀gə̀ɗə̀fa
Fali Mucella	between	ʔàxadùxàdù
Fali Mucella	under	ʔamawvuɗàku
Fali Mucella	atop	ʔɛ̂n
Fali Mucella	outside	ʔavi̵jì
Fali Mucella	inside	ʔàgikù
Fali Mucella	that	nàto
Fali Mucella	this	nànu
Fali Mucella	there	gət
Fali Mucella	here	gən
Fali Mucella	how many?	mànà
Fali Mucella	how?	yìtùwa
Fali Mucella	who?	wù kwa
Fali Mucella	what?	mì kwa mì̵yà
Fali Mucella	when?	nùŋgwà
Fali Mucella	where?	də̀kwa
Fali Mucella	where?	dà
Fali Mucella	tomorrow	ɗur
Fali Mucella	yesterday	mbùt
Fali Mucella	today	ɗùku
Fali Mucella	deaf man	bùbùnu kàdìgùðìmu
Fali Mucella	blind man	mɔrùfun
Fali Mucella	strength	ŋgyὲru
Fali Mucella	coldness	šušu
Fali Mucella	hotness	ʔìzəw
Fali Mucella	far	zûn
Fali Mucella	near	kùdux
Fali Mucella	inexpensiveness	butà
Fali Mucella	expensiveness	kur̃kur̃
Fali Mucella	thin	ƚyɛx
Fali Mucella	fatness	si̵ɓùrù
Fali Mucella	cleanness	ɗəwɗəw
Fali Mucella	dirt	yɩɗi
Fali Mucella	wideness	bwəŋ
Fali Mucella	old	muxaruku
Fali Mucella	new	kwaraku
Fali Mucella	evil	m̀bîn
Fali Mucella	good	ŋ̀ga
Fali Mucella	short	gus
Fali Mucella	long	dzugə̀m žəŋ
Fali Mucella	sourness	wuràndəŋdəŋ
Fali Mucella	bitterness	ŋgur̃kyὲkì
Fali Mucella	sweetness	ɣuni̵ɣun
Fali Mucella	correct	kurà
Fali Mucella	softness	kuɗukut
Fali Mucella	hardness	ki̵rki̵r
Fali Mucella	all	papət
Fali Mucella	many	ɣuɗì̵ɣɩt bə̂w
Fali Mucella	small	cɩɗuk
Fali Mucella	large	ðǎ
Fali Mucella	heaviness	kùzux
Fali Mucella	darkness	tuku
Fali Mucella	light	ɓùru
Fali Mucella	blue	nə̀ɗì̵nəɗu
Fali Mucella	yellow	wùrwûru
Fali Mucella	green	fì̵cɩrxuɗàyì
Fali Mucella	red	di̵z
Fali Mucella	black	dum
Fali Mucella	white	pɔyì
Fali Mucella	woman's bodycloth	kàdì̵mbur̃
Fali Mucella	man's robe	kùbu
Fali Mucella	money	kəɓò
Fali Mucella	market	ðəmò
Fali Mucella	boat	dzɩrgin
Fali Mucella	hole	gùʔu
Fali Mucella	time	fìtì̵ku
Fali Mucella	place	xan
Fali Mucella	lie	vùdà
Fali Mucella	truth	kùrà
Fali Mucella	shadow	mì̵nzagwùʔi
Fali Mucella	thirst	xùrùn
Fali Mucella	hunger	màɗùfu
Fali Mucella	fatigue	r̃ùɓu
Fali Mucella	pimple	mbùðùgu
Fali Mucella	ulcer	kàjə̀mbə̀ðə̀gi
Fali Mucella	fever	zi̵rì̵wù
Fali Mucella	cough	bùðùru
Fali Mucella	sickness	zi̵rì̵wù
Fali Mucella	death	mi̵tù mutù
Fali Mucella	life	pì
Fali Mucella	dream	sinî
Fali Mucella	sleep	wànyi
Fali Mucella	war	pa
Fali Mucella	work	ƚùnù
Fali Mucella	language	wùr̃an
Fali Mucella	load	gùna
Fali Mucella	thing	wùš
Fali Mucella	small water pot	dàfu
Fali Mucella	large water pot	wùdə̀mbàlu
Fali Mucella	small pot	dìvu
Fali Mucella	cooking pot	wùdə̀
Fali Mucella	calabash	kùmu
Fali Mucella	rope	zùʔu
Fali Mucella	knife	r̃ùwà
Fali Mucella	quiver	gùmwàɗu
Fali Mucella	arrow	ʔàvu
Fali Mucella	bow	r̃àgu
Fali Mucella	mat (tabarma)	xùdzu
Fali Mucella	mat (tabarma)	baŋgalewa kùtufu
Fali Mucella	sword	r̃ùwà
Fali Mucella	spear	wùdùmu
Fali Mucella	stick	kə̀dan
Fali Mucella	honey	mozùŋà
Fali Mucella	melon	xwàɓùlu
Fali Mucella	sweet potato	kùdakwà
Fali Mucella	yam	ɓɩr̃mu
Fali Mucella	cassava	mbàyà
Fali Mucella	oil	màr̃u
Fali Mucella	groundnuts	nyə̀ʔa
Fali Mucella	millet	yὲɗi
Fali Mucella	guinea corn	zùku
Fali Mucella	okra	mɩ̀ðàwi
Fali Mucella	beans	ʔwàtu
Fali Mucella	pepper	wìta
Fali Mucella	salt	žὲtànà
Fali Mucella	milk	ʔwà
Fali Mucella	flour	mwàlu
Fali Mucella	fish	xɩrfu
Fali Mucella	meat	ðìwu
Fali Mucella	gruel	mwàlu
Fali Mucella	sauce	dzùgwùɗu
Fali Mucella	mush	ɗə̀fa
Fali Mucella	food	wèšɩzɩ̀mù
Fali Mucella	tail	gyὲza
Fali Mucella	horn	màpa
Fali Mucella	egg	ʔàði
Fali Mucella	wing	bìbi
Fali Mucella	vulture	kwàdùgə
Fali Mucella	kite	šàru kwərɩftə̀kə̀
Fali Mucella	dove	xàrbù
Fali Mucella	bird	vɩ̀gìnu
Fali Mucella	cat	mùŋgùri paturu
Fali Mucella	dog	xùda
Fali Mucella	rooster	gə̀msa
Fali Mucella	hen	bùjèyi
Fali Mucella	donkey	vəmdè
Fali Mucella	horse	gɩ̀xu
Fali Mucella	ram	ŋ̀gyὲloba
Fali Mucella	sheep	bə̀gə
Fali Mucella	he-goat	taŋgara
Fali Mucella	goat	xwu
Fali Mucella	goat	xu
Fali Mucella	bull	mɩ̀kìɗu
Fali Mucella	cow	ðǎ
Fali Mucella	locust	yɩ̀wu
Fali Mucella	anthill	buŋu
Fali Mucella	termite	mùbur̃u
Fali Mucella	louse	jàŋkə̀ra
Fali Mucella	spider	zə̀mwàjìʔi
Fali Mucella	mosquito	kavdzùŋə̀
Fali Mucella	fly	jìʔi
Fali Mucella	worm	kàmtùgùɗu
Fali Mucella	chameleon	taŋgùʔu
Fali Mucella	scorpion	r̃ìjì
Fali Mucella	bat	ɣùwu
Fali Mucella	squirrel	màƚpwə̀yi
Fali Mucella	frog	gwə̀mbà
Fali Mucella	turtle	kwɔ̀kùrmu
Fali Mucella	python	mɩ̀ɗi
Fali Mucella	snake	r̃ùxùnu
Fali Mucella	lizard	kwɔ̀kwàra
Fali Mucella	wild cat	nzə̀gə mùŋgùri
Fali Mucella	rat	ximu
Fali Mucella	guinea fowl	zàvunu
Fali Mucella	rabbit	vìdù
Fali Mucella	duiker	jì̵gì̵ru
Fali Mucella	gazelle	kamnyàɗu
Fali Mucella	baboon	xùr̃vu
Fali Mucella	monkey	vìji
Fali Mucella	leopard	dùgùvwa
Fali Mucella	elephant	jùnu
Fali Mucella	hyena	r̃ǔ
Fali Mucella	lion	lùvàri
Fali Mucella	wild animal	ðɩ̀yù bìlù
Fali Mucella	iron	tɩ̀bùsu
Fali Mucella	sickle	r̃ùgùmu
Fali Mucella	axe	r̃àxa
Fali Mucella	hoe	tsuru
Fali Mucella	farm	sì̵kùru
Fali Mucella	road	tùvu
Fali Mucella	doorway	mə̀gùmwəʔì
Fali Mucella	hut	kùvu
Fali Mucella	compound	sə̀ʔi
Fali Mucella	town	vùrà
Fali Mucella	the bush	bìɗù
Fali Mucella	forest	fwɩ̀nyi tukutuk
Fali Mucella	mud	dùɓu
Fali Mucella	dust	bùr̃bur̃u
Fali Mucella	sand	xwùtɩ̀yi
Fali Mucella	ground	xə̀nyi
Fali Mucella	stone	faran
Fali Mucella	mountain	m̀un m̀u
Fali Mucella	grass	kùzùnu
Fali Mucella	thorn	dìxi
Fali Mucella	shea nut tree	xùlu
Fali Mucella	tamarind	gùràmbàla
Fali Mucella	mahogany tree	dɩ̀gɩ̀nu
Fali Mucella	baobab tree	màgùr̃vu
Fali Mucella	seed	ƚìkuru
Fali Mucella	bark	kwàƚi̵pu
Fali Mucella	leaf	ba
Fali Mucella	wood	fu
Fali Mucella	tree	fu
Fali Mucella	ashes	mùtàɗùku
Fali Mucella	charcoal	ʔìvìŋyi
Fali Mucella	fire	gùn
Fali Mucella	dry season	r̃ùŋù
Fali Mucella	rainy season	vìyà
Fali Mucella	year	fùzù
Fali Mucella	evening	kidə
Fali Mucella	morning	putu
Fali Mucella	night	vùɗu
Fali Mucella	star	xùræƚɩyà
Fali Mucella	moon	lìgìɗu
Fali Mucella	sun	fìtu
Fali Mucella	sky	ɗuf
Fali Mucella	lightning	ɓuru piɗi
Fali Mucella	thunder	dzà
Fali Mucella	storm	kuraɓi
Fali Mucella	wind	m̀buɗu
Fali Mucella	harmattan	mùtupu
Fali Mucella	fog	mùtupu
Fali Mucella	smoke	màkìru
Fali Mucella	dew	màƚə̀ɓi
Fali Mucella	lake	gùru
Fali Mucella	river	mɩnù
Fali Mucella	cloud	màzùrkwàpi
Fali Mucella	water	màʔi
Fali Mucella	stealing	xuru
Fali Mucella	smithing	ɓuðu
Fali Mucella	blacksmith	mixi
Fali Mucella	weaving	dzà
Fali Mucella	hunting	dì
Fali Mucella	drumming	dzà
Fali Mucella	friend	gùvwà
Fali Mucella	guest	màmu
Fali Mucella	medicine	ŋgùmu
Fali Mucella	native doctor	màràŋgùmu
Fali Mucella	God	mùtəf
Fali Mucella	slave	màva
Fali Mucella	king	mə̀mu
Fali Mucella	old woman	mùxaru
Fali Mucella	old man	mùxaru
Fali Mucella	baby	màndizu
Fali Mucella	girl	zì̵gu
Fali Mucella	boy	zì̵gù
Fali Mucella	woman	màgyuwu
Fali Mucella	man	mur̃u
Fali Mucella	person	mundu
Fali Mucella	name	ðìmu
Fali Mucella	voice	wùr̃an
Fali Mucella	saliva	gìru
Fali Mucella	sweat	xacɩfà
Fali Mucella	faeces	vwe
Fali Mucella	urine	xyə̀wu
Fali Mucella	vein	bùr̃du
Fali Mucella	bone	ʔìðun
Fali Mucella	blood	ʔìdùnu
Fali Mucella	lungs	gùgùfi
Fali Mucella	ribs	ʔɩ̀ƚùr̃pu
Fali Mucella	kidney	kwɔ̀kwùr̃ƚi
Fali Mucella	liver	bùtì̵mixi
Fali Mucella	heart	xùbùɗufu
Fali Mucella	intestines	ʔàgi
Fali Mucella	navel	žùmbùɗu
Fali Mucella	stomach	xùdzùmu
Fali Mucella	testicles	fùcùrù
Fali Mucella	vagina	fùkùnu
Fali Mucella	penis	vìʔya
Fali Mucella	anus	žìtu
Fali Mucella	buttocks	m̀ún m̀ú
Fali Mucella	flesh	ðɩ̀yu
Fali Mucella	skin	xùsùʔu
Fali Mucella	body	sùʔuʔ
Fali Mucella	knee	ʔìdun ʔìdu
Fali Mucella	thigh	guɗugà
Fali Mucella	leg	suɗàŋu
Fali Mucella	finger	žɩ̀gì̵cɩgi̵cì
Fali Mucella	arm	cǐ
Fali Mucella	shoulder	bə̀lə̀bə̀là
Fali Mucella	woman's breast	ʔwə̀n ʔwà
Fali Mucella	chest	mɩ̀tsali̵ma
Fali Mucella	neck	wùr̃an
Fali Mucella	tooth	ðìŋyi
Fali Mucella	tongue	gyὲna
Fali Mucella	lip	bə̀gùma
Fali Mucella	mouth	m̀a
Fali Mucella	beard	mbùžamu
Fali Mucella	chin	mbùžamu
Fali Mucella	cheeks	màƚkwə̀ma
Fali Mucella	eye	gi
Fali Mucella	ear	ðɩ̀mu
Fali Mucella	nose	šɩ̀nu
Fali Mucella	face	kuma
Fali Mucella	brains	gwə̀ɓà
Fali Mucella	hair	šɩ̀mki
Fali Mucella	head	yɩ̀nu
Fali Mucella	grandparent	də̀làʔà mə̀làʔà
Fali Mucella	sister	wùciɗmǎ
Fali Mucella	brother	də̀gwə̀mǎ
Fali Mucella	daughter	zì̵gù
Fali Mucella	son	zì̵gù
Fali Mucella	mother	mǎ
Fali Mucella	father	dǎ
Fali Mucella	one hundred	gyaʔ
Fali Mucella	ninety	mɩ̀ðìŋpuc
Fali Mucella	eighty	tùɣùspuc
Fali Mucella	seventy	mbùrfùŋpuc
Fali Mucella	sixty	yɩɗə̀wpuc
Fali Mucella	fifty	tùfpuc
Fali Mucella	forty	fwàr̃puc
Fali Mucella	thirty	màxkùpuc
Fali Mucella	twenty five	pùbuk tùfwenùkù
Fali Mucella	twenty four	pùbuk fwə̀ɗenùkù
Fali Mucella	twenty one	pùbuk tə̀ŋenùkù
Fali Mucella	twenty	pùbuk
Fali Mucella	nineteen	gùmu mɩ̀ðɩ̀ŋenùkù
Fali Mucella	eighteen	gùmu tùɣùsenùkù
Fali Mucella	thirteen	gùmu màxkùnenùkù
Fali Mucella	twelve	gùmu bùkenùkù
Fali Mucella	eleven	gùmu tə̀ŋenùkù
Fali Mucella	ten	gùm
Fali Mucella	nine	mɩ̀ðɩŋ
Fali Mucella	eight	tùɣus
Fali Mucella	seven	mbùr̃fuŋ
Fali Mucella	six	yiɗə̀w
Fali Mucella	five	tuf
Fali Mucella	four	fwəɗ
Fali Mucella	three	màxku
Fali Mucella	two	bek
Fali Mucella	two	buk
Fali Mucella	one	tὲn ʔar̃mə
Miya	wash	a bì̵si̵səy
Miya	(rope) broke	a ɓə̀ltəsəy
Miya	(stick) snapped	a uwìtəsə̀y
Miya	break in pieces	a ɓə̀ti̵səy
Miya	plait	a ɗɩnkɩtso
Miya	weave	a bàbon
Miya	obtain	a əmərsu
Miya	moisten	a ràɓùràɓum
Miya	blow	a fəy
Miya	sweep	a ki̵lasəy
Miya	pour	a divò
Miya	untie	a bùtə̀səy
Miya	tie	a ɗì̵hi̵n
Miya	surpass	a rə̀yərò
Miya	sew	a ti̵r
Miya	dry up	a tsufu
Miya	show	a gudzi̵
Miya	fill	a wə̀nsu
Miya	begin	a dzòkusəy
Miya	finish	a mbà
Miya	increase	a ɗì
Miya	forge	a kufə̀
Miya	throw	a šiɗà
Miya	follow	a ɗiyà
Miya	die	a mìtə
Miya	wait for	a gə̀y
Miya	give birth	a vi̵rki̵
Miya	stand up	a ƚəta
Miya	sit	a tsigetə̀
Miya	call	a zὲr
Miya	sell	a mì̵tsəy
Miya	buy	a kìna
Miya	shoot	a tùfu
Miya	bite	a ki
Miya	give	a tsàya
Miya	seize	a kwi
Miya	drive away	a rakì
Miya	hold	a kwi
Miya	squeeze	a ƚiƚìyo
Miya	pierce	a ɓiɓiyò
Miya	divide	a rə̀busəy
Miya	learn	a dìgεggiyo
Miya	dig	a dì̵ptsiyò
Miya	forget	a màyasəy
Miya	remember	a tunəsu
Miya	know	a sɩngà
Miya	fall	a dìdə̀səy
Miya	help	a bɩryə̀su
Miya	steal	a kì̵rəki̵rò
Miya	hide	a dì̵pòwəy
Miya	arrange	a šìrisu
Miya	undress	a mbəlsəy
Miya	dress	a zà
Miya	build	a àn
Miya	tear	a mbεrsə̀y
Miya	cut	a pi̵rsə̀y
Miya	chop	a ɓə̀l
Miya	twist	a murɗusəy
Miya	refuse	a njàsəy
Miya	answer	a gì̵si̵su
Miya	ask	a tsi
Miya	speak	a ɗiŋgə̀su
Miya	boil	a vùsəy
Miya	fry	a kə̀wùkəwu
Miya	roast	a gì̵làsəy
Miya	cook	a ɗisəy
Miya	burn	a tsisəy
Miya	accompany	a ti̵kayə̀səy
Miya	gather	a pasəy
Miya	bury	a pi̵sì̵səy
Miya	close	a ti̵ɓə̀səy
Miya	open	a gì̵təsəy
Miya	be tired	a nə̀təsəy
Miya	rest	a sòsô
Miya	lie down	a pìyὲtəsəy
Miya	put down	a ərsəy
Miya	lift	a kisəy
Miya	push	a zùkùtisəy
Miya	pull	a kəmsə̀y
Miya	kill	a tisə̀y
Miya	rub	a fə̀ki̵sεy
Miya	hit	a ɓàsəy
Miya	taste	a ɗàhi̵n
Miya	touch	a ɗàhi̵n
Miya	hear	à dikəy
Miya	see	à ne
Miya	mount	à mə̀ta
Miya	run	à vərsəy
Miya	go out	à boti̵sey
Miya	go in	à zì̵ti̵sεy
Miya	return	à pìyὲsεy
Miya	come	à bì̵təsu
Miya	go	à bì̵ti̵sεy
Miya	do	a ɗì̵m
Miya	swallow	à sì̵ki̵nsεy
Miya	drink	à sa
Miya	eat	a ta səy
Miya	there is not	moyù
Miya	there is	gi̵yi
Miya	left	gì̵ʔe
Miya	right	tèʔe
Miya	under	abi̵ɗì̵n
Miya	atop	âm
Miya	outside	əvikə̀m
Miya	inside	ɗi̵
Miya	that	nəka
Miya	this	nəkì̵n
Miya	there	yìka
Miya	here	ikì̵n
Miya	how many?	mi̵nà
Miya	how?	wòŋkwa
Miya	who?	we
Miya	what?	mà
Miya	when?	gi̵jà
Miya	where?	yìkwa
Miya	tomorrow	suwà
Miya	yesterday	bi̵nà
Miya	today	ni̵nà
Miya	blind man	dɩbokù
Miya	strength	kəlpù
Miya	coldness	šɩnɗi
Miya	far	sar
Miya	near	mbəƚì
Miya	thin	mὲr
Miya	fatness	rəvəžì
Miya	cleanness	əmbə̀n
Miya	dirt	tirì
Miya	old	εrohò
Miya	good	əmbə̀n
Miya	short	gə̀jεldzì̵
Miya	long	kərə̀kərə̀
Miya	sourness	tsi̵ntsì̵n
Miya	bitterness	ɗeməɗemə
Miya	sweetness	piyetɩ̀n
Miya	softness	lubuluɓu
Miya	hardness	kwəyə̀kwəyə̀
Miya	all	nɗε̂m
Miya	many	žɩkì̵n
Miya	small	gi̵ɓì̵nà
Miya	large	gεrnà
Miya	heaviness	ndə̀mdə̀m
Miya	yellow	fiyòwuɓun
Miya	red	mbinà
Miya	black	rɩnnà
Miya	white	ləkəsɩn
Miya	woman's bodycloth	zənì
Miya	man's robe	kəbù
Miya	money	mɩ̀r
Miya	market	kasù
Miya	hole	əgɩ̀r
Miya	lie	wokì̵
Miya	truth	gì̵skewòti
Miya	shadow	i̵ryì̵m
Miya	thirst	ki̵rɗì
Miya	hunger	mə̂y
Miya	pimple	wùnì̵mi̵mì
Miya	ulcer	mi̵mì
Miya	cough	iƚì
Miya	sickness	vi̵žì
Miya	death	miyò
Miya	dream	əmmi̵sì̵n
Miya	sleep	si̵nnò
Miya	work	əcə̀m
Miya	load	əwìhi
Miya	thing	kutè
Miya	large water pot	dangì
Miya	small pot	kɩɓi̵
Miya	cooking pot	nduwì̵l
Miya	calabash	ƚɩrkə̀y
Miya	rope	žòwu
Miya	knife	ši̵rì̵m
Miya	quiver	boŋgwə̀r
Miya	arrow	tû
Miya	bow	dzəʔn
Miya	mat (tabarma)	gì̵gεɗɩ̀n
Miya	sword	gədey
Miya	spear	əƚakwə̀m
Miya	stick	kwəmbə̀l
Miya	honey	sukwə̀m
Miya	melon	piyə̀m
Miya	sweet potato	lawur
Miya	cassava	gwiyɩ̀m
Miya	oil	šù
Miya	groundnuts	zuwə̀y
Miya	guinea corn	zu
Miya	okra	mə̀dɩšì
Miya	beans	dzə̀m
Miya	pepper	catì
Miya	salt	wəšè
Miya	milk	əbì
Miya	flour	fi
Miya	fish	gi̵dì
Miya	meat	ƚiwi
Miya	gruel	tiyeƚì
Miya	sauce	ri̵fì̵n
Miya	mush	si̵pì̵n
Miya	food	həmbətò
Miya	tail	sòw
Miya	horn	əpə̀r
Miya	egg	ətsù
Miya	wing	pəkì̵ŋ
Miya	vulture	ndəkwὲy
Miya	kite	gələ̀w
Miya	dove	gwogwùm
Miya	bird	wùƚìžεmi
Miya	cat	gəzə̀m
Miya	dog	ʔi
Miya	rooster	šošò
Miya	hen	ðɩrkì
Miya	horse	duwəkki̵
Miya	ram	mbi̵rgù
Miya	sheep	tɩmokù
Miya	he-goat	cəŋgù
Miya	goat	àhũ
Miya	bull	lembì
Miya	cow	yirù
Miya	locust	əgwə̀m
Miya	anthill	əkwə̀tsi
Miya	termite	di̵pì̵y
Miya	spider	əðὲnðə̀
Miya	mosquito	avìvì
Miya	fly	ətiwì
Miya	worm	təlmə̀y
Miya	chameleon	ətə̀ʔi̵n
Miya	scorpion	əkkì̵tɩrù
Miya	bat	titὲl
Miya	squirrel	atə̀r
Miya	frog	ətùkuɗɩ̀n
Miya	turtle	bì̵rbi̵ƚì
Miya	python	mùɗu
Miya	snake	hambàmbə̀sὲk
Miya	lizard	əbàngu
Miya	wild cat	gəzə̀m
Miya	rat	kusə̀m
Miya	guinea fowl	dzàbì̵ràku
Miya	rabbit	dangu
Miya	duiker	nəʔì̵n
Miya	gazelle	tɩmbɩ̀rdzə̀ku
Miya	baboon	bi̵li̵ŋkə̀y
Miya	monkey	jɩrkù
Miya	leopard	dὲrwɩƚi
Miya	elephant	yεwɩ̀n
Miya	hyena	gì̵ɗənzə̀kwəy
Miya	lion	ðɩntì
Miya	wild animal	ƚiwì nà tsakì̵m
Miya	iron	mɩ̀r
Miya	sickle	ngi̵lεtì
Miya	axe	gitì
Miya	hoe	tɩlpì̵
Miya	farm	šɩm
Miya	road	dὲrhĩ̵
Miya	doorway	vi
Miya	hut	lì̵m
Miya	compound	kə̀m
Miya	town	wugwəhì
Miya	the bush	tsakì̵m
Miya	forest	ƚɩrfù
Miya	mud	dəgwəbî
Miya	dust	kwətə̀y
Miya	sand	ẁũhĩ
Miya	ground	mi̵dzə̀y
Miya	stone	zi̵kì
Miya	mountain	ɗə̀y
Miya	grass	əwə̀sì̵n
Miya	thorn	əvìkì
Miya	shea nut tree	əkùr
Miya	tamarind	mi̵tsì̵m
Miya	mahogany tree	kwə̀m
Miya	baobab tree	di̵mbì̵r
Miya	seed	vərè
Miya	bark	tɩbobò
Miya	leaf	ƚɩpì
Miya	wood	gi̵ɗù
Miya	tree	dì̵m
Miya	ashes	pi̵llì
Miya	charcoal	livɩ̀n
Miya	fire	əkù
Miya	dry season	əmmùkù
Miya	rainy season	wəsì̵m
Miya	year	wəšεšə̀m
Miya	evening	ri̵dzà
Miya	morning	tsuwə̀y
Miya	night	cəmàzi
Miya	star	ə̀šuwòšù
Miya	moon	tɩr
Miya	sun	mukù
Miya	sky	dɩnà
Miya	lightning	gì̵tὲkì̵tàyɩnsì̵
Miya	thunder	àràduwà
Miya	storm	yɩ̀nàkì̵tənsì̵
Miya	wind	ruwùn
Miya	harmattan	bətì
Miya	fog	bətì
Miya	smoke	kεnnù
Miya	dew	əmə̀ɗɩ̀n
Miya	lake	wər
Miya	river	madzì
Miya	water	əbì
Miya	stealing	akɩ̀r
Miya	smithing	əkùfu
Miya	blacksmith	bokòfu
Miya	weaving	sakì̵
Miya	hunting	ðὲr
Miya	drumming	gangə̀m
Miya	friend	gyə̀m
Miya	guest	bàkòdzɩhĩ̵
Miya	medicine	ənìhĩ̵̀
Miya	native doctor	bəzə̀m
Miya	God	gi̵nsɩ̀
Miya	slave	gì̵ludzɩ̀hi̵
Miya	king	məlvù
Miya	old woman	εrhə̀wdzɩ̀ku
Miya	old man	εrhə̀wdzɩ̀
Miya	old man	hi̵
Miya	baby	wùƚɩ̀mukwokwə̀m
Miya	girl	wùn
Miya	boy	lə̀y
Miya	woman	ə̀m
Miya	man	jɩ̀fənà
Miya	person	sì̵m
Miya	name	ngì̵m
Miya	voice	əmə̀y
Miya	saliva	nənìki
Miya	sweat	ə̀šoyù
Miya	faeces	wətɗì̵
Miya	urine	tsi̵pì̵r
Miya	vein	tətsì
Miya	bone	kusì
Miya	blood	pi̵rì̵m
Miya	lungs	ƚipicεŋhn
Miya	ribs	gə̀rə̀bù
Miya	kidney	gwə̀lə̀ŋjìcὲŋhn
Miya	liver	si̵y
Miya	heart	cəŋwə̀n
Miya	intestines	əvòvù
Miya	navel	bi̵ɗɩ
Miya	stomach	vu
Miya	testicles	babì̵y
Miya	vagina	dɩndì
Miya	penis	šə̀m
Miya	anus	egɩ̀rveɗì
Miya	buttocks	èveɗì
Miya	flesh	ƚiwì
Miya	skin	peðὲr
Miya	body	tuwòtu
Miya	knee	wurì̵m
Miya	thigh	mbəɗɩ̀n
Miya	leg	tsi̵mə̀y
Miya	finger	wùƚikì̵m
Miya	arm	ki̵m
Miya	shoulder	ðəbədì
Miya	woman's breast	εpì
Miya	chest	cəm
Miya	neck	uwɩ̀r
Miya	tooth	tiyɩ̀m
Miya	tongue	šinàki̵n
Miya	mouth	vì̵n
Miya	beard	əŋgùzì̵
Miya	chin	àgəm
Miya	cheeks	əwùm
Miya	eye	εtì
Miya	ear	kumə̀y
Miya	nose	εtɩ̀m
Miya	face	tɩmὲr
Miya	brains	ndɩlì
Miya	hair	əgìžì
Miya	head	i̵gì̵m
Miya	sister	vì̵kuwùn
Miya	brother	vàšuwə̀n
Miya	daughter	uwì̵n
Miya	son	lε̂y
Miya	mother	màhin
Miya	father	bàhin
Miya	one hundred	ɗὲlwùtɩn
Miya	ninety	ɗiɓi̵kidì
Miya	eighty	ɗiɓi̵kidì
Miya	seventy	ɗiɓi̵kidì
Miya	sixty	ɗiɓi̵kidì
Miya	fifty	ɗiɓi̵kidì
Miya	forty	ɗiɓi̵kidì
Miya	thirty	ɗiɓi̵kidì
Miya	twenty five	ɗiɓi̵tsì̵r bàhàn vəƚ
